artist_id,master_id,main_release_id,release_country,artist,title,year,album_length,tracks,release_type,genres,styles,artist_profile
4076646,987649,6251230,US,Cutty Flam,Robot Heart,2014,0.0,9,['Album'],['Rock'],['Rock & Roll'],A throwback to the 50's dancing the digital twist.
8212797,0,16080802,US,The Rock & Roll Xmas Spectacular,Live At The Paramount,2014,65.62,14,['Album'],['Rock'],['Rock & Roll'],"St. Cloud, Minnesota, USA
Primarily performed annually by members of Minnesota's penultimate theme and tribute band The Fabulous Armadillos."
15432996,0,32512431,US,Rigorous Proof,Perspectives,2014,0.0,9,['Album'],['Rock'],['Rock & Roll'],
3795514,706250,5792394,US,Spanish Gold,South Of Nowhere,2014,39.9,11,['Album'],['Rock'],['Rock & Roll'],"American Indie trio made up of drummer Patrick Hallahan (My Morning Jacket), guitarist Adrian Quesada (formerly of Grupo Fantasma) and guitarist and lead vocalist Dante Schwebel (City and Colour, formerly of Hacienda)."
5186673,0,7365605,US,Rare Form (7),Rare Form,2014,0.0,12,['Album'],['Rock'],['Rock & Roll'],
2920902,1011824,8316329,Germany,The Dead Lovers,Supernormal Superstar,2014,39.98,12,"['LP', 'Album']",['Rock'],['Rock & Roll'],"The Dead Lovers are cooler than a Siberian camping holiday and their sound is retro, sexy and utterly provocative. Their songs swagger and radiate like elegantly wasted Hollywood stars from the 50s.  Their guitar riffs are fuzzy and irresistible and their grooves are vintage and deeply infectious, and their vocal melodies soar and make you swoon like the price of petrol.   If Morricone, Amy Winehouse and Jack White were forced to write songs in a small tent, this is how it might sound.

Wayne Jackson’s first band The Dostoyevskys achieved cult status in the mid 90s after delighting live audiences all across Europe with their enigmatic live shows, before he split the band and released two albums as a solo artist.  He also co-wrote and sang “The Other Side” with Paul Van Dyk which was a hit across the globe. In between he found time to co-produce both Bela B. solo albums and played in his live band. 

Lula also wrote songs for Germany’s most famous drummer, and sang several duets with Bela too. Recently she has added photography and TV presenting to her lengthy list of accomplishments. 

Since their birth as a band in the summer of 2012, The Dead Lovers have accomplished a great deal in a very short time  They provided title songs for two TV shows for RTL and ZDF Kultur, a further title song for a major German cinema film in which they also appeared.  And last year they recorded their debut album in the amazing Lost Ark Studio in San Diego. The album is now mixed and mastered and will be released this Summer.

Last year, the celebrated Luxembourg actor and martial artist Mickey Hardt joined the band as a musical all rounder, adding his stunning vocal harmonies to the tapestry.  His first appearance was at the TDL show at the Lott Festival where he played bass, but since then he’s moved over to guitars and Vox Continental organ.  Mickey has been Wayne’s trainer and close friend for the last 9 years.  Chris Lippert and Oscar Alpen provide effortlessly stylish bass and drums and complete the line-up."
7505899,0,14445160,US,Drunk On Monday,Drunk On Monday,2014,44.62,11,['Album'],['Rock'],['Rock & Roll'],
303365,769018,6269925,US,John Wesley Coleman,The Love That You Own,2014,0.0,10,"['LP', 'Limited Edition']",['Rock'],['Rock & Roll'],"Austin, Texas musician originally from Irving, Texas"
2296326,0,11054674,US,Jason D. Williams,Hillbillies And Holy Rollers,2014,0.0,11,['Album'],['Rock'],['Rock & Roll'],
3853072,1751876,5749014,US,The Howling Tongues,The Howling Tongues,2014,40.28,10,"['LP', 'Album', 'Limited Edition']",['Rock'],['Rock & Roll'],
