artist,country,city,latitude,longitude,address
Knuckle Puck,United States,Chicago,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
Loose Fur,United States,Chicago,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
From Zero,United States,Chicago,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
"Earth, Wind and Fire",United States,Chicago,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
My Life with the Thrill Kill Kult,United States,Chicago,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
Califone,United States,Chicago,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
The Handsome Family,United States,Chicago,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
Veil of Maya,United States,Chicago,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
Dance Club Massacre,United States,Chicago,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
Much the Same,United States,Chicago,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
Disturbed,United States,Chicago,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
Revolting Cocks,United States,Chicago,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
Water From Your Eyes,United States,Chicago,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
Lord Mantis,United States,Chicago,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
Ryley Walker,United States,Chicago,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
Tub Ring,United States,Chicago,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
Make Believe,United States,Chicago,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
Penpal,United States,Chicago,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
Sweep the Leg Johnny,United States,Chicago,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
Meat Wave,United States,Chicago,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
Tar,United States,Chicago,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
Warforged,United States,Chicago,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
Whitney,United States,Chicago,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
U.S. Maple,United States,Chicago,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
Macabre,United States,Chicago,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
Rickie Lee Jones,United States,Chicago,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
Allister,United States,Chicago,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
No One,United States,Chicago,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
Purple Mountains,United States,Chicago,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
Exotic Animal Petting Zoo,United States,Chicago,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
OK Go,United States,Chicago,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
The Fold,United States,Chicago,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
Airiel,United States,Chicago,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
Kill Hannah,United States,Chicago,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
Shellac,United States,Chicago,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
The Audition,United States,Chicago,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
Cyanotic,United States,Chicago,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
Mild High Club,United States,Chicago,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
Velnias,United States,Chicago,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
Laurie Anderson,United States,Chicago,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
Oozing Wound,United States,Chicago,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
Novembers Doom,United States,Chicago,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
Liz Phair,United States,Chicago,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
The Paul Butterfield Blues Band,United States,Chicago,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
Young Jesus,United States,Chicago,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
Company Of Thieves,United States,Chicago,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
The Killing Tree,United States,Chicago,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
Implodes,United States,Chicago,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
The Electric Flag,United States,Chicago,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
Gia Margaret,United States,Chicago,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
The Skull,United States,Chicago,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
Acumen Nation,United States,Chicago,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
Ezra Furman,United States,Chicago,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
SOiL,United States,Chicago,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
The Flying Luttenbachers,United States,Chicago,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
Zwan,United States,Chicago,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
Smoke Fairies,United Kingdom,Chichester,50.8364862,-0.7791721,"Chichester, West Sussex, England, United Kingdom"
Hope Of The States,United Kingdom,Chichester,50.8364862,-0.7791721,"Chichester, West Sussex, England, United Kingdom"
Flies Are Spies From Hell,United Kingdom,Chichester,50.8364862,-0.7791721,"Chichester, West Sussex, England, United Kingdom"
Tom Odell,United Kingdom,Chichester,50.8364862,-0.7791721,"Chichester, West Sussex, England, United Kingdom"
Number One Gun,United States,Chico,39.7284945,-121.8374777,"Chico, Butte County, California, United States"
Hail the Sun,United States,Chico,39.7284945,-121.8374777,"Chico, Butte County, California, United States"
The Acacia Strain,United States,Chicopee,42.1487691,-72.6071119,"Chicopee, Hampden County, Massachusetts, United States"
Woe Of Tyrants,United States,Chillicothe,39.3331197,-82.9824019,"Chillicothe, Ross County, Ohio, 45601, United States"
Steve Hillage,United Kingdom,Chingford,51.6369376,0.0189937719122565,"Chingford Plain, Chingford, London Borough of Waltham Forest, London, Essex, Greater London, England, United Kingdom"
Echosmith,United States,Chino,34.0133561,-117.690075,"Chino, San Bernardino County, California, United States"
Abe Vigoda,United States,Chino,34.0133561,-117.690075,"Chino, San Bernardino County, California, United States"
A Static Lullaby,United States,Chino Hills,33.9926803,-117.760056,"Chino Hills, San Bernardino County, California, United States"
A Thorn For Every Heart,United States,Chino Hills,33.9926803,-117.760056,"Chino Hills, San Bernardino County, California, United States"
Anthony Phillips,United Kingdom,Chiswick,51.4923137,-0.263818,"Chiswick, Greater London, England, W4 5PS, United Kingdom"
Kim Wilde,United Kingdom,Chiswick,51.4923137,-0.263818,"Chiswick, Greater London, England, W4 5PS, United Kingdom"
Peter Gabriel,United Kingdom,Chobham,51.3477705,-0.6010128,"Chobham, Surrey Heath, Surrey, England, United Kingdom"
John Foxx,United Kingdom,Chorley,53.6531915,-2.6294313,"Chorley, Lancashire, England, United Kingdom"
Yumi Zouma,New Zealand / Aotearoa,Christchurch,-43.530955,172.6364343,"Christchurch, Christchurch City, Canterbury, New Zealand / Aotearoa"
Roy Montgomery,New Zealand / Aotearoa,Christchurch,-43.530955,172.6364343,"Christchurch, Christchurch City, Canterbury, New Zealand / Aotearoa"
The Starting Line,United States,Churchville,40.1973955,-74.99828621545639,"Churchville, Richboro, Northampton Township, Bucks County, Pennsylvania, 18966, United States"
Person L,United States,Churchville,40.1973955,-74.99828621545639,"Churchville, Richboro, Northampton Township, Bucks County, Pennsylvania, 18966, United States"
The National,United States,Cincinnati,39.1014537,-84.5124602,"Cincinnati, Hamilton County, Ohio, United States"
The Dopamines,United States,Cincinnati,39.1014537,-84.5124602,"Cincinnati, Hamilton County, Ohio, United States"
Corpus Christi,United States,Cincinnati,39.1014537,-84.5124602,"Cincinnati, Hamilton County, Ohio, United States"
All the Day Holiday,United States,Cincinnati,39.1014537,-84.5124602,"Cincinnati, Hamilton County, Ohio, United States"
Foxy Shazam,United States,Cincinnati,39.1014537,-84.5124602,"Cincinnati, Hamilton County, Ohio, United States"
Close To Home,United States,Cincinnati,39.1014537,-84.5124602,"Cincinnati, Hamilton County, Ohio, United States"
The Afghan Whigs,United States,Cincinnati,39.1014537,-84.5124602,"Cincinnati, Hamilton County, Ohio, United States"
Mixtapes,United States,Cincinnati,39.1014537,-84.5124602,"Cincinnati, Hamilton County, Ohio, United States"
Johnnytwentythree,United States,Cincinnati,39.1014537,-84.5124602,"Cincinnati, Hamilton County, Ohio, United States"
Chastain,United States,Cincinnati,39.1014537,-84.5124602,"Cincinnati, Hamilton County, Ohio, United States"
Walk the Moon,United States,Cincinnati,39.1014537,-84.5124602,"Cincinnati, Hamilton County, Ohio, United States"
Rose Funeral,United States,Cincinnati,39.1014537,-84.5124602,"Cincinnati, Hamilton County, Ohio, United States"
Black Veil Brides,United States,Cincinnati,39.1014537,-84.5124602,"Cincinnati, Hamilton County, Ohio, United States"
Matt Berninger,United States,Cincinnati,39.1014537,-84.5124602,"Cincinnati, Hamilton County, Ohio, United States"
Beneath The Sky,United States,Cincinnati,39.1014537,-84.5124602,"Cincinnati, Hamilton County, Ohio, United States"
Heartless Bastards,United States,Cincinnati,39.1014537,-84.5124602,"Cincinnati, Hamilton County, Ohio, United States"
Bad Veins,United States,Cincinnati,39.1014537,-84.5124602,"Cincinnati, Hamilton County, Ohio, United States"
EMF,United Kingdom,Cinderford,51.8244586,-2.4984934,"Cinderford, Forest of Dean, Gloucestershire, England, United Kingdom"
Paul Banks,United Kingdom,Clacton-on-Sea,51.7883997,1.1527865,"Clacton-on-Sea, Tendring, Essex, England, CO15 1QP, United Kingdom"
The Mountain Goats,United States,Claremont,34.0966764,-117.7197785,"Claremont, Los Angeles County, California, 91711, United States"
Danielson,United States,Clarksboro,39.7998356,-75.2237934,"Clarksboro, Mickleton, East Greenwich Township, Gloucester County, New Jersey, 08020, United States"
Jon Oliva's Pain,United States,Clearwater,27.9658533,-82.8001026,"Clearwater, Pinellas County, Florida, United States"
Crossbreed,United States,Clearwater,27.9658533,-82.8001026,"Clearwater, Pinellas County, Florida, United States"
The Almost,United States,Clearwater,27.9658533,-82.8001026,"Clearwater, Pinellas County, Florida, United States"
Tilian,United States,Clearwater,27.9658533,-82.8001026,"Clearwater, Pinellas County, Florida, United States"
Shok Paris,United States,Cleveland,41.4996574,-81.6936772,"Cleveland, Cuyahoga County, Ohio, United States"
Guitar Fight from Fooly Cooly,United States,Cleveland,35.1595182,-84.8766115,"Cleveland, Bradley County, East Tennessee, Tennessee, United States"
Affiance,United States,Cleveland,41.4996574,-81.6936772,"Cleveland, Cuyahoga County, Ohio, United States"
Salt The Wound,United States,Cleveland,41.4996574,-81.6936772,"Cleveland, Cuyahoga County, Ohio, United States"
Integrity,United States,Cleveland,41.4996574,-81.6936772,"Cleveland, Cuyahoga County, Ohio, United States"
James Gang,United States,Cleveland,41.4996574,-81.6936772,"Cleveland, Cuyahoga County, Ohio, United States"
Chimaira,United States,Cleveland,41.4996574,-81.6936772,"Cleveland, Cuyahoga County, Ohio, United States"
Cloud Nothings,United States,Cleveland,41.4996574,-81.6936772,"Cleveland, Cuyahoga County, Ohio, United States"
Inhale Exhale,United States,Cleveland,41.4996574,-81.6936772,"Cleveland, Cuyahoga County, Ohio, United States"
Gilby Clarke,United States,Cleveland,41.4996574,-81.6936772,"Cleveland, Cuyahoga County, Ohio, United States"
Filter,United States,Cleveland,41.4996574,-81.6936772,"Cleveland, Cuyahoga County, Ohio, United States"
Apartment 213,United States,Cleveland,41.4996574,-81.6936772,"Cleveland, Cuyahoga County, Ohio, United States"
The Alter Boys,United States,Cleveland,41.4996574,-81.6936772,"Cleveland, Cuyahoga County, Ohio, United States"
Kid Cudi,United States,Cleveland,41.4996574,-81.6936772,"Cleveland, Cuyahoga County, Ohio, United States"
Fred Neil,United States,Cleveland,41.4996574,-81.6936772,"Cleveland, Cuyahoga County, Ohio, United States"
Joshua Radin,United States,Cleveland,41.4996574,-81.6936772,"Cleveland, Cuyahoga County, Ohio, United States"
Machine Gun Kelly,United States,Cleveland,41.4996574,-81.6936772,"Cleveland, Cuyahoga County, Ohio, United States"
Switched,United States,Cleveland,41.4996574,-81.6936772,"Cleveland, Cuyahoga County, Ohio, United States"
My Dad Is Dead,United States,Cleveland,41.4996574,-81.6936772,"Cleveland, Cuyahoga County, Ohio, United States"
Keelhaul,United States,Cleveland,41.4996574,-81.6936772,"Cleveland, Cuyahoga County, Ohio, United States"
Tracy Chapman,United States,Cleveland,41.4996574,-81.6936772,"Cleveland, Cuyahoga County, Ohio, United States"
Mushroomhead,United States,Cleveland,41.4996574,-81.6936772,"Cleveland, Cuyahoga County, Ohio, United States"
Ringworm,United States,Cleveland,41.4996574,-81.6936772,"Cleveland, Cuyahoga County, Ohio, United States"
Nine Inch Nails,United States,Cleveland,41.4996574,-81.6936772,"Cleveland, Cuyahoga County, Ohio, United States"
Craw,United States,Cleveland,41.4996574,-81.6936772,"Cleveland, Cuyahoga County, Ohio, United States"
Pere Ubu,United States,Cleveland,41.4996574,-81.6936772,"Cleveland, Cuyahoga County, Ohio, United States"
Jonezetta,United States,Clinton,32.3410552,-90.3215983,"Clinton, Hinds County, Mississippi, United States"
Artery Eruption,United States,Clovis,36.8252277,-119.7029194,"Clovis, Fresno County, California, United States"
Graham Coxon,United Kingdom,Colchester,51.8896903,0.8994651,"Colchester, Essex, England, United Kingdom"
Modern English,United Kingdom,Colchester,51.8896903,0.8994651,"Colchester, Essex, England, United Kingdom"
Telepathy,United Kingdom,Colchester,51.8896903,0.8994651,"Colchester, Essex, England, United Kingdom"
Believer,United States,Colebrook Township,41.21478625,-77.52727610322256,"Colebrook Township, Clinton County, Pennsylvania, United States"
The Summer We Went West,United States,College Park,38.980666,-76.9369189,"College Park, Prince George's County, Maryland, United States"
Velocity Girl,United States,College Park,38.980666,-76.9369189,"College Park, Prince George's County, Maryland, United States"
Triumvirat,Deutschland,Cologne,51.09475995,6.818900536179124,"Beachclub Cologne, 13, Rostocker Straße, Gewerbepark Top West, Horrem, Dormagen, Rhein-Kreis Neuss, Nordrhein-Westfalen, 41540, Deutschland"
Nico,Deutschland,Cologne,50.938361,6.959974,"Köln, Nordrhein-Westfalen, Deutschland"
Can,Deutschland,Cologne,51.09475995,6.818900536179124,"Beachclub Cologne, 13, Rostocker Straße, Gewerbepark Top West, Horrem, Dormagen, Rhein-Kreis Neuss, Nordrhein-Westfalen, 41540, Deutschland"
Bestia Arcana,United States,Colorado,38.7251776,-105.607716,"Colorado, United States"
Jag Panzer,United States,Colorado Springs,38.8339578,-104.825348,"Colorado Springs, El Paso County, Colorado, United States"
OneRepublic,United States,Colorado Springs,38.8339578,-104.825348,"Colorado Springs, El Paso County, Colorado, United States"
Elvis Depressedly,United States,Columbia,34.000754,-81.0352313,"Columbia, Richland County, South Carolina, United States"
White Rabbits,United States,Columbia,38.951883,-92.3337366,"Columbia, Columbia Township, Boone County, Missouri, United States"
Hootie and The Blowfish,United States,Columbia,34.000754,-81.0352313,"Columbia, Richland County, South Carolina, United States"
Stretch Arm Strong,United States,Columbia,34.000754,-81.0352313,"Columbia, Richland County, South Carolina, United States"
Twenty One Pilots,United States,Columbus,39.9622601,-83.0007065,"Columbus, Franklin County, Ohio, United States"
Beartooth,United States,Columbus,39.9622601,-83.0007065,"Columbus, Franklin County, Ohio, United States"
Attack Attack!,United States,Columbus,39.9622601,-83.0007065,"Columbus, Franklin County, Ohio, United States"
"Defiance, Ohio",United States,Columbus,39.9622601,-83.0007065,"Columbus, Franklin County, Ohio, United States"
Starset,United States,Columbus,39.9622601,-83.0007065,"Columbus, Franklin County, Ohio, United States"
Times New Viking,United States,Columbus,39.9622601,-83.0007065,"Columbus, Franklin County, Ohio, United States"
The Crimson Armada,United States,Columbus,39.9622601,-83.0007065,"Columbus, Franklin County, Ohio, United States"
Tyler Joseph,United States,Columbus,39.9622601,-83.0007065,"Columbus, Franklin County, Ohio, United States"
House Of Heroes,United States,Columbus,39.9622601,-83.0007065,"Columbus, Franklin County, Ohio, United States"
Like Moths to Flames,United States,Columbus,39.9622601,-83.0007065,"Columbus, Franklin County, Ohio, United States"
Lo-Pan,United States,Columbus,39.9622601,-83.0007065,"Columbus, Franklin County, Ohio, United States"
Cloudkicker,United States,Columbus,39.9622601,-83.0007065,"Columbus, Franklin County, Ohio, United States"
We Are Only Human Once,United States,Columbus,39.9622601,-83.0007065,"Columbus, Franklin County, Ohio, United States"
Scrawl,United States,Columbus,39.9622601,-83.0007065,"Columbus, Franklin County, Ohio, United States"
The Sidekicks,United States,Columbus,39.9622601,-83.0007065,"Columbus, Franklin County, Ohio, United States"
Cass McCombs,United States,Concord,37.9768525,-122.0335624,"Concord, Contra Costa County, California, United States"
Vile,United States,Concord,37.9768525,-122.0335624,"Concord, Contra Costa County, California, United States"
Andrew McMahon in the Wilderness,United States,Concord,42.4605189,-71.3488963,"Concord, Middlesex County, Massachusetts, 01742, United States"
The Avett Brothers,United States,Concord,35.4094178,-80.5800049,"Concord, Cabarrus County, North Carolina, United States"
Jeromes Dream,United States,Connecticut,41.6500201,-72.7342163,"Connecticut, United States"
100 Demons,United States,Connecticut,41.6500201,-72.7342163,"Connecticut, United States"
Autopsy,United States,Contra Costa County,37.9034806,-121.9175345,"Contra Costa County, California, United States"
Kris Allen,United States,Conway,35.0891932,-92.4398402,"Conway, Faulkner County, Arkansas, United States"
Cartel,United States,Conyers,33.6676103,-84.0176904,"Conyers, Rockdale County, Georgia, United States"
Oceano,United States,Cook County,41.8197385,-87.756525,"Cook County, Illinois, United States"
Morning Again,United States,Cooper City,26.057783,-80.2695109,"Cooper City, Broward County, Florida, United States"
Del Shannon,United States,Coopersville,43.0639112,-85.9347667,"Coopersville, Ottawa County, Michigan, 49404, United States"
Mercyful Fate,Danmark,Copenhagen,55.6867243,12.5700724,"København, Københavns Kommune, Region Hovedstaden, 1357, Danmark"
Efterklang,Danmark,Copenhagen,55.6867243,12.5700724,"København, Københavns Kommune, Region Hovedstaden, 1357, Danmark"
King Diamond,Danmark,Copenhagen,55.6867243,12.5700724,"København, Københavns Kommune, Region Hovedstaden, 1357, Danmark"
The Raveonettes,Danmark,Copenhagen,55.6867243,12.5700724,"København, Københavns Kommune, Region Hovedstaden, 1357, Danmark"
The Asteroids Galaxy Tour,Danmark,Copenhagen,55.6867243,12.5700724,"København, Københavns Kommune, Region Hovedstaden, 1357, Danmark"
Volbeat,Danmark,Copenhagen,55.6867243,12.5700724,"København, Københavns Kommune, Region Hovedstaden, 1357, Danmark"
Iceage,Danmark,Copenhagen,55.6867243,12.5700724,"København, Københavns Kommune, Region Hovedstaden, 1357, Danmark"
Horrorpops,Danmark,Copenhagen,55.6867243,12.5700724,"København, Københavns Kommune, Region Hovedstaden, 1357, Danmark"
D-A-D,Danmark,Copenhagen,55.6867243,12.5700724,"København, Københavns Kommune, Region Hovedstaden, 1357, Danmark"
Myrkur,Danmark,Copenhagen,55.6867243,12.5700724,"København, Københavns Kommune, Region Hovedstaden, 1357, Danmark"
Mew,Danmark,Copenhagen,55.6867243,12.5700724,"København, Københavns Kommune, Region Hovedstaden, 1357, Danmark"
New Politics,Danmark,Copenhagen,55.6867243,12.5700724,"København, Københavns Kommune, Region Hovedstaden, 1357, Danmark"
Wuthering Heights,Danmark,Copenhagen,55.6867243,12.5700724,"København, Københavns Kommune, Region Hovedstaden, 1357, Danmark"
Matthew Good,Canada,Coquitlam,49.2842958,-122.793281,"Coquitlam, Metro Vancouver Regional District, British Columbia, Canada"
Thurston Moore,United States,Coral Gables,25.7331105,-80.2585107,"Coral Gables, Miami-Dade County, Florida, United States"
New Found Glory,United States,Coral Springs,26.271192,-80.2706044,"Coral Springs, Broward County, Florida, United States"
International Superheroes of Hardcore,United States,Coral Springs,26.271192,-80.2706044,"Coral Springs, Broward County, Florida, United States"
Poison the Well,United States,Coral Springs,26.271192,-80.2706044,"Coral Springs, Broward County, Florida, United States"
Saigon Kick,United States,Coral Springs,26.271192,-80.2706044,"Coral Springs, Broward County, Florida, United States"
Raging Speedhorn,United Kingdom,Corby,52.4877341,-0.7032713,"Corby, North Northamptonshire, England, United Kingdom"
Viking Skull,United Kingdom,Corby,52.4877341,-0.7032713,"Corby, North Northamptonshire, England, United Kingdom"
Saving Abel,United States,Corinth,34.9343599,-88.5223353,"Corinth, Alcorn County, Mississippi, United States"
Altar of Plagues,Éire / Ireland,Cork,51.8985136,-8.4726423,"Cork, County Cork, Munster, Éire / Ireland"
Microdisney,Éire / Ireland,Cork,51.8985136,-8.4726423,"Cork, County Cork, Munster, Éire / Ireland"
Vales,United Kingdom,Cornwall,50.4433489,-4.62465658489158,"Cornwall, England, United Kingdom"
Underneath The Gun,United States,Corona,33.8752945,-117.566444,"Corona, Riverside County, California, United States"
Honeywell,United States,Corona,33.8752945,-117.566444,"Corona, Riverside County, California, United States"
Devastation,United States,Corpus Christi,27.7635302,-97.4033191,"Corpus Christi, Nueces County, Texas, United States"
Mammatus,United States,Corralitos,36.9888428,-121.806808,"Corralitos, Santa Cruz County, California, 95976, United States"
Elf,United States,Cortland,42.5842136,-76.0704906,"Cortland County, New York, United States"
Dio,United States,Cortland,42.5842136,-76.0704906,"Cortland County, New York, United States"
Burn Halo,United States,Costa Mesa,33.6633386,-117.903317,"Costa Mesa, Orange County, California, United States"
Of Mice and Men,United States,Costa Mesa,33.6633386,-117.903317,"Costa Mesa, Orange County, California, United States"
Martha,United Kingdom,County Durham,54.68483225,-1.774017169596316,"County Durham, England, United Kingdom"
Chris de Burgh,Éire / Ireland,County Wexford,52.46018745,-6.606515459159162,"County Wexford, Leinster, Éire / Ireland"
God Is an Astronaut,Éire / Ireland,County Wicklow,52.95814675,-6.381970708677661,"County Wicklow, Leinster, Éire / Ireland"
The Primitives,United Kingdom,Coventry,52.4081812,-1.510477,"Coventry, West Midlands, England, United Kingdom"
Sika Redem,United Kingdom,Coventry,52.4081812,-1.510477,"Coventry, West Midlands, England, United Kingdom"
Cathedral,United Kingdom,Coventry,52.4081812,-1.510477,"Coventry, West Midlands, England, United Kingdom"
Adorable,United Kingdom,Coventry,52.4081812,-1.510477,"Coventry, West Midlands, England, United Kingdom"
The Specials,United Kingdom,Coventry,52.4081812,-1.510477,"Coventry, West Midlands, England, United Kingdom"
Bolt Thrower,United Kingdom,Coventry,52.4081812,-1.510477,"Coventry, West Midlands, England, United Kingdom"
The Enemy,United Kingdom,Coventry,52.4081812,-1.510477,"Coventry, West Midlands, England, United Kingdom"
Adrian Belew,United States,Covington,39.0831712,-84.5107548,"Covington, Kenton County, Kentucky, United States"
The Automatic,United Kingdom,Cowbridge,51.4616852,-3.4472705,"Cowbridge, Vale of Glamorgan, Cymru / Wales, CF71 7DD, United Kingdom"
Monty Are I,United States,Cranston,41.779588,-71.4366813,"Cranston, Providence County, Rhode Island, United States"
The Cure,United Kingdom,Crawley,51.1103444,-0.1801094,"Crawley, West Sussex, England, United Kingdom"
The String Cheese Incident,United States,Crested Butte,38.8698201,-106.984043,"Crested Butte, Gunnison County, Colorado, 81224, United States"
Julee Cruise,United States,Creston,41.0585878,-94.361397,"Creston, Union County, Iowa, 50801, United States"
Clinic,United Kingdom,Crosby,53.4844386,-3.0291758,"Crosby, Sefton, Liverpool City Region, England, L23 3DL, United Kingdom"
Loop,United Kingdom,Croydon,51.29731910177575,-0.0708474192207053,"Croydon Road, Caterham Valley, Caterham, Tandridge, Surrey, England, CR3 6PP, United Kingdom"
Jade Bird,United Kingdom,Croydon,51.389485750000006,-0.1125957810633401,"Croydon Mosque & Islamic Centre, Dunheved Road South, Thornton Heath, London Borough of Croydon, London, Greater London, England, CR7 6AD, United Kingdom"
Decomposed,United Kingdom,Croydon,51.3713049,-0.101957,"Croydon, Greater London, England, CR0 1SZ, United Kingdom"
Natasha Bedingfield,United Kingdom,Cuckfield,51.0055129,-0.1393152598407848,"Cuckfield, Mid Sussex, West Sussex, England, United Kingdom"
Baths,United States,Culver City,34.0211224,-118.396466,"Culver City, Los Angeles County, California, 90232, United States"
Page France,United States,Cumberland,39.6526498,-78.762383,"Cumberland, Allegany County, Maryland, 21502, United States"
Against All Authority,United States,Cutler Ridge,25.580662,-80.34672,"Cutler Ridge, Cutler Bay, Miami-Dade County, Florida, 33189, United States"
Stereophonics,United Kingdom,Cwmaman,51.6847538,-3.4475969,"Cwmaman, Rhondda Cynon Taf, Cymru / Wales, CF44 6PQ, United Kingdom"
Hirax,United States,Cypress,33.8248235,-118.0399368,"Cypress, Orange County, California, 90630, United States"
Defeated Sanity,Deutschland,Dachsbach,49.6396029,10.7062862,"Dachsbach, Uehlfeld (VGem), Landkreis Neustadt an der Aisch-Bad Windsheim, Bayern, 91462, Deutschland"
Arckanum,Sverige,Dalarna,61.06037785,14.215087316959057,"Dalarnas län, Sverige"
While Heaven Wept,United States,Dale City,38.6446475,-77.34269097441775,"Dale City, Prince William County, Virginia, United States"
Craft,Sverige,Dalecarlia,61.06037785,14.215087316959057,"Dalarnas län, Sverige"
Meat Loaf,United States,Dallas,32.7762719,-96.7968559,"Dallas, Dallas County, Texas, United States"
Secret Machines,United States,Dallas,32.7762719,-96.7968559,"Dallas, Dallas County, Texas, United States"
The Afters,United States,Dallas,32.7762719,-96.7968559,"Dallas, Dallas County, Texas, United States"
Absu,United States,Dallas,32.7762719,-96.7968559,"Dallas, Dallas County, Texas, United States"
Vanilla Ice,United States,Dallas,32.7762719,-96.7968559,"Dallas, Dallas County, Texas, United States"
Drowning Pool,United States,Dallas,32.7762719,-96.7968559,"Dallas, Dallas County, Texas, United States"
Damageplan,United States,Dallas,32.7762719,-96.7968559,"Dallas, Dallas County, Texas, United States"
Roky Erickson,United States,Dallas,32.7762719,-96.7968559,"Dallas, Dallas County, Texas, United States"
Edgewater,United States,Dallas,32.7762719,-96.7968559,"Dallas, Dallas County, Texas, United States"
True Widow,United States,Dallas,32.7762719,-96.7968559,"Dallas, Dallas County, Texas, United States"
Bedhead,United States,Dallas,32.7762719,-96.7968559,"Dallas, Dallas County, Texas, United States"
Stephen Stills,United States,Dallas,32.7762719,-96.7968559,"Dallas, Dallas County, Texas, United States"
Edie Brickell and New Bohemians,United States,Dallas,32.7762719,-96.7968559,"Dallas, Dallas County, Texas, United States"
Seventh Day Slumber,United States,Dallas,32.7762719,-96.7968559,"Dallas, Dallas County, Texas, United States"
The Polyphonic Spree,United States,Dallas,32.7762719,-96.7968559,"Dallas, Dallas County, Texas, United States"
A Dozen Furies,United States,Dallas,32.7762719,-96.7968559,"Dallas, Dallas County, Texas, United States"
Narrow Head,United States,Dallas,32.7762719,-96.7968559,"Dallas, Dallas County, Texas, United States"
The Secret Handshake,United States,Dallas,32.7762719,-96.7968559,"Dallas, Dallas County, Texas, United States"
Devourment,United States,Dallas,32.7762719,-96.7968559,"Dallas, Dallas County, Texas, United States"
Forever the Sickest Kids,United States,Dallas,32.7762719,-96.7968559,"Dallas, Dallas County, Texas, United States"
Hellyeah,United States,Dallas,32.7762719,-96.7968559,"Dallas, Dallas County, Texas, United States"
The Paper Chase,United States,Dallas,32.7762719,-96.7968559,"Dallas, Dallas County, Texas, United States"
Crown the Empire,United States,Dallas,32.7762719,-96.7968559,"Dallas, Dallas County, Texas, United States"
Tripping Daisy,United States,Dallas,32.7762719,-96.7968559,"Dallas, Dallas County, Texas, United States"
