artist_id,master_id,main_release_id,release_country,artist,title,year,album_length,tracks,release_type,genres,styles,artist_profile
1635803,2840290,4908838,US,Ryan Star,11:59,2010,0.0,10,['Album'],['Rock'],['Alternative Rock'],
1817109,539938,4359135,US,Frontier(s),There Will Be No Miracles Here,2010,0.0,9,"['LP', 'Album']",['Rock'],[],"As the front man for Falling Forward and seminal emo torchbearers Elliott - the band in which he spent most of his adult life - Chris Higdon's voice was (and remains) the quintessential prototype. Variations of the Louisville native's magnetic delivery continues to crop up in young groups hoping to achieve even a sliver of the respect and adoration those progenitors earned within the scene.

Rounded out by bassist Bryan Todd, Nick Stinnett on drums and guitarist Matt Wieder, who cut his teeth in the early '90s hardcore outfit Mouthpiece, as well as River City rock staples The Enkindels, Frontier(s)' manages to seamlessly bridge the gap between the melodic, ethereal indie rock of Higdon's Elliott-era material and the blistering hardcore punk of the other members' earlier efforts.

Much like the city it calls home, Frontier(s) is hopelessly Midwestern. Louisville never accepted east or west coast definitions of post-anything, and the quartet is no different. Serrating guitars, tightly wound bass, and dime-stop drums are the brick to Higdon's mortar as he switches between airy tones and boot-shaking roar. The band channels enough hardcore angst and Husker Du-style buzzsaw guitar to make even the most jaded scenester flip their wig, while featuring pounding rhythms and a swirling wall of sound that land the listener somewhere smack in the middle of post-punk England and Washington D.C.'s Revolution Summer."
5846699,0,13037670,US,This Fires Embrace,In Transit,2010,0.0,9,['Album'],['Rock'],['Alternative Rock'],"Christian metal band formed in 2005 from Columbus, OH. "
4529182,0,15071200,US,No Second Troy,Colors,2010,0.0,12,['Album'],['Rock'],['Alternative Rock'],
6871124,0,12942309,US,Harris Grade,Lipstick Politics,2010,0.0,10,['Album'],['Rock'],['Alternative Rock'],
602781,0,15868540,US,Neon Trees,Habits,2010,29.12,8,['Album'],['Rock'],['Alternative Rock'],"American alternative rock band from Provo, Utah with origins in Murrieta, California."
4563811,0,29955640,US,Handful Of Luvin',Life In Between,2010,0.0,13,['Album'],['Rock'],['Alternative Rock'],
1937974,0,5935039,US,The Sleeping,The Big Deep,2010,0.0,11,['Album'],['Rock'],['Alternative Rock'],
1768905,271708,2208358,US,The Bundles,The Bundles,2010,37.17,10,"['LP', 'Album']","['Rock', 'Folk, World, & Country']","['Alternative Rock', 'Folk Rock']",An anti-folk music group formed in 2001 by Jeffrey Lewis and The Moldy Peaches' Kimya Dawson. 
289473,509431,1936026,Europe,Masters Of Reality,Pine / Cross Dover,2009,51.88,13,['Album'],['Rock'],"['Hard Rock', 'Stoner Rock']","Taking their name from Black Sabbath's third album, Masters of Reality is a hard rock group formed in Syracuse, New York in 1981 by guitarist/singer [a=Chris Goss] and guitarist [a=Tim Harrington (2)]. The band is sometimes associated with the ""Palm Desert Scene"", which includes [a=Kyuss], [a=Queens of the Stone Age], and other stoner/desert rock bands. The band's lineup tends to be fluid with the exception of leader Goss."
