artist_id,master_id,main_release_id,release_country,artist,title,year,album_length,tracks,release_type,genres,styles,artist_profile
228833,448995,1733184,US,Orpheus (5),Ascending,1968,36.8,12,"['LP', 'Album', 'Stereo']",['Rock'],"['Pop Rock', 'Classic Rock', 'Psychedelic Rock']","US-American rock band from Worcester, Massachusetts that enjoyed popularity in the 1960s and early 1970s."
2611693,1420175,3391297,US,Tobias Wood Henderson,Blue Stone,1968,29.9,10,"['LP', 'Album']",['Rock'],"['Blues Rock', 'Country Rock']",Born 26 August 1945 in Texas. Survived a serious heart attack in 2004.
2231988,566747,2873294,US,Alexander's Timeless Bloozband,For Sale,1968,34.07,11,"['LP', 'Album']","['Rock', 'Funk / Soul']","['Folk Rock', 'Psychedelic Rock', 'Avantgarde']","Alexander's Timeless Bloozband was a Psych Rock / electric blues band from San Diego, USA.

They were formed in 1967 by Charles Lamont, Carl Lockhart and Larry Marks. Most of the band was from the South Bay - Surfers from Manhattan, Hermosa & Redondo Beaches. They played in the Ventura/Santa Barbara area a lot circa 1967 and gigged alongside many of the biggest names of the late '60s, including The Grateful Dead, Buffalo Springfield, and Canned Heat, but made little commercial impression themselves. "
64748,69053,3528567,UK,Traffic,Traffic,1968,0.0,10,"['LP', 'Album', 'Stereo']",['Rock'],"['Folk Rock', 'Blues Rock', 'Psychedelic Rock', 'Prog Rock']","English rock band whose members came from the West Midlands. The group formed in April 1967 by [a=Steve Winwood], [a=Jim Capaldi], [a=Chris Wood (2)] and [a=Dave Mason]. They began as a psychedelic rock group whose early singles were influenced by [a=The Beatles] and diversified their sound through the use of instruments such as keyboards like the Mellotron, reed instruments, and by incorporating jazz and improvisational techniques in their music.
After disbanding in 1969, during which time Winwood joined [a=Blind Faith (2)], Traffic reunited in 1970 to release the album John Barleycorn Must Die. The band's line-up varied from this point until they disbanded again in 1975, although a partial reunion, with Winwood and Capaldi, took place in 1994.
In 2004, Traffic was inducted into the Rock and Roll Hall of Fame."
83908,0,7935027,US,Sweetwater,Sweetwater,1968,36.1,11,"['LP', 'Album']",['Rock'],"['Folk Rock', 'Psychedelic Rock']","American Rock band formed in Los Angeles around 1968.
The group disbanded a few years later,  mainly due to the lead singer [a1713808]'s failure to recover from a car accident, occoured in December 1969.
"
1970756,474767,3741434,US,The Heads (3),Heads Up,1968,34.17,10,"['LP', 'Album']",['Rock'],['Psychedelic Rock'],
1749749,2657588,23444549,US,Thomas Hill (3),Ingredients,1968,28.07,11,"['LP', 'Album', 'Promo']","['Pop', 'Folk, World, & Country']","['Folk', 'Pop Rock']","This artist played in the late 60s in the area of Chicago, signed with Mercury and released one folk album in 1968.  He later moved to Nova Scotia, Canada after becoming enamored with the folk music of the area, releasing at least one more folk album, ""Home Again."""
1631433,512311,4206153,US,The Fredric,Phases And Faces,1968,0.0,12,"['LP', 'Album']",['Rock'],"['Garage Rock', 'Psychedelic Rock']","Band from Grand Rapids, Michigan, USA. Joe McCargar (lead vocals), Bob Geis (guitar), Steve Thrall, David Idema and Ron Bera."
639495,559670,9522075,US,P.F. Sloan,Measure Of–Pleasure,1968,36.55,10,"['LP', 'Album']","['Rock', 'Folk, World, & Country']","['Psychedelic Rock', 'Folk Rock']","Phil 'Flip' Sloan was an American singer, songwriter and producer/
Born on September 18, 1945 in New York.
Died on November 15, 2015 at his home in Los Angeles, from pancreatic cancer."
229621,35706,2906892,UK,Cream (2),Wheels Of Fire,1968,80.4,15,"['LP', 'Album', 'Mono']",['Rock'],"['Blues Rock', 'Psychedelic Rock', 'Classic Rock']","British rock band formed in London in 1966 best known for their songs ""Sunshine of Your Love"" and ""White Room"" and widely considered to be the world's first supergroup before disbanding in 1968. In 2005 the band reformed to play 4 shows at the Royal Albert Hall and 3 shows at Madison Square Garden. 

[a17827]: guitar, vocals
[a106909]: bass guitar, acoustic guitar, harmonica, vocals, cello, piano, organ, recorder
[a219243]: drums, percussion, vocals

Inducted into the Rock and Roll Hall of Fame in 1993 (Performer)."
