artist_id,master_id,main_release_id,release_country,artist,title,year,album_length,tracks,release_type,genres,styles,artist_profile
317719,107693,1611310,US,16,Bridges to Burn,2009,0.0,12,"['LP', 'Album', 'Limited Edition']",['Rock'],"['Hardcore', 'Downtempo', 'Southern Rock']","American sludge metal band from San Diego, California, USA.
"
513958,0,4834521,US,3,Summercamp Nightmare,2003,0.0,12,['Album'],['Rock'],"['Prog Rock', 'Heavy Metal']","American progressive rock/metal band from Woodstock, New York."
513958,429178,9441550,US,3,Wake Pig,2004,0.0,11,['Album'],['Rock'],"['Alternative Rock', 'Hard Rock', 'Heavy Metal']","American progressive rock/metal band from Woodstock, New York."
513958,429183,3436139,US,3,The End is Begun,2007,0.0,13,['Album'],['Rock'],['Heavy Metal'],"American progressive rock/metal band from Woodstock, New York."
11203,30962,1453338,UK,A Certain Ratio,The Graveyard and The Ballroom,1980,0.0,16,['Album'],"['Electronic', 'Rock']","['Leftfield', 'New Wave']",British post punk & indie funk band formed in 1977 near Manchester. A Certain Ratio took their name from the lyrics of [a=Brian Eno]'s song The True Wheel (from his album [url=http://www.discogs.com/master/6168]Taking Tiger Mountain (By Strategy)[/url] (1974). Their first records were released on [l857]. Over the years there have been changes in line-up and periods of inactivity.
992312,176104,3397211,US,A Day In Black And White,Notes,2005,0.0,11,['LP'],['Rock'],"['Emo', 'Punk', 'Indie Rock']",American indie rock band from Washington D.C.
625179,0,3420674,US,A Thorn For Every Heart,Things Aren't So Beautiful Now,2004,0.0,10,['Album'],['Rock'],['Emo'],Alternative Rock band formed in 2003 by Joel Holt and Aaron Peck.
253322,209741,2058530,US,AFI,Answer That and Stay Fashionable,1995,0.0,16,"['LP', 'Album']",['Rock'],"['Punk', 'Hardcore']","Short for ""A Fire Inside"". 

Hardcore/punk-influenced rock band originally from Ukiah, California (Mendocino County), formed in 1991 while the band members were in high school. The original line-up was Davey Havok (Vocals), Markus Stopholese (Guitar), Vic Chalker (Bass), & Adam Carson (Drums). Vick was replaced a short time later by Geoff Kresge. Broke up for a short period in 1993 due to attending different colleges. In 1997 Geoff Kresge left the band and was replaced by Hunter Burgan. Markus Stopholese also left the band and was replaced by Jade Puget."
253322,32629,480157,US,AFI,Shut Your Mouth and Open Your Eyes,1997,0.0,15,"['LP', 'Album']",['Rock'],"['Hardcore', 'Punk']","Short for ""A Fire Inside"". 

Hardcore/punk-influenced rock band originally from Ukiah, California (Mendocino County), formed in 1991 while the band members were in high school. The original line-up was Davey Havok (Vocals), Markus Stopholese (Guitar), Vic Chalker (Bass), & Adam Carson (Drums). Vick was replaced a short time later by Geoff Kresge. Broke up for a short period in 1993 due to attending different colleges. In 1997 Geoff Kresge left the band and was replaced by Hunter Burgan. Markus Stopholese also left the band and was replaced by Jade Puget."
2577004,1125504,3341437,US,Addaura,Addaura,2010,0.0,4,"['Album', 'Limited Edition']",['Rock'],['Black Metal'],"American black metal band from Seattle, Washington."
1879850,310130,2273388,Europe,Aftershock,Through The Looking Glass,1999,0.0,9,['Album'],['Rock'],['Metalcore'],"90s Metalcore band from Westhampton, MA  USA"
2031116,1907658,2570580,US,Age Sixteen,"Open Up Finders, Please",2009,0.0,9,['Album'],['Rock'],"['Hardcore', 'Emo']","The members were: [a=Angel Marcloid] ([a=Fire-Toolz], [a=A Perfect Kiss], [a=Surf Nazis On Ecstasy], fka [a=Justin Marc Lloyd]) on guitar & vocals, Kris Fulton on ""lead"" vocals, Jeremiah Prevatte (The Southern Ocean, [a=A Perfect Kiss]) on bass and vocals, Jon Knobel ([a=Surf Nazis On Ecstasy], [a=Voyage In Coma]) on guitar and vocals, and John Crogan ([a=Ostraca], [a=Perfect Future]) on drums. Colin Campbell (Branch Breaker, [a=Tigerscout]) was the first drummer and appeared on the first demo. [a=Michael York (3)] ([a=Pianos Become The Teeth]) played guitar on the first demo as well. [a=Thomas Hallett] ([a=Batcomputer]) played drums on all the recordings. "
792514,200852,976171,US,Akimbo,Forging Steel and Laying Stone,2006,0.0,12,"['LP', 'Album']",['Rock'],"['Stoner Rock', 'Hardcore']","Akimbo is an American hardcore band from Seattle, Washington, active from 1998-2012.

The band was founded by its two original members, Jon Weisnewski (bass, vocals) and Nat Damm (drums). The two met in 1995 in a high school gym class after noticing each other's home-made punk T-shirts. They quickly became friends, sharing a love of DC hardcore and punk rock. Akimbo played its first show on Halloween of 1998.

Akimbo has had eleven guitarists over the course of its existence."
425610,150592,1842855,Europe,Akron/Family,"Set 'Em Wild, Set 'Em Free",2009,0.0,11,"['12""', 'Album', '45 RPM']",['Rock'],['Alternative Rock'],"Akron/Family is a folk-influenced experimental rock band that formed in 2002, and is currently based in New York on the Dead Oceans label.

Though each member of the band — Miles Seaton, Seth Olinsky, Dana Janssen and formerly Ryan Vanderhoof can be relegated to loosely defined roles (drummer, guitarist, bassist, vocalist), all of them in fact play several instruments and sing, as evidenced by their shows and recorded material. When playing live, the band makes prominent use of improvisation and vocal harmonies. On their self-titled debut record, field recordings of a creaking chair, thunderclaps and the white noise of a television find their way alongside psychedelic and electronic elements, guitars and a glockenspiel.

In addition to their solo debut in 2005, the band played behind Michael Gira on his Angels of Light project as well as splitting a full length CD with Angels of Light.

In 2006, the band released an EP, “Meek Warrior,” a collaboration with master drummer/hero Hamid Drake which contained both more traditional folk music such as the lovely “Gone Beyond” and a pair of throbbing electric guitar monsters in “The Rider (Dolphin Song)” and the epic “Blessing Force,” which ends with an exploration into free jazz.

Sometime between the completion of [2007 release] Love Is Simple and Akron/Family’s 2007 U.S. tour, Vanderhoof left Akron/Family to live in a Buddhist Dharma center in the Midwest.
"
