artist_id,master_id,main_release_id,release_country,artist,title,year,album_length,tracks,release_type,genres,styles,artist_profile
170356.0,155024.0,1476171,UK,The Shadows,String Of Hits,1979,0.0,12,"['LP', 'Album', 'Stereo']",['Rock'],"['Rock & Roll', 'Pop Rock']","British (mainly) instrumental pop/rock band, renamed in October 1959 from [a=The Drifters (2)], originally also the backing band for [a=Cliff Richard], fronted by best known member guitarist [a=Hank Marvin].

Original drummer [a=Tony Meehan] left in October 1961 and was replaced by [a=Brian Bennett], and original bassist [a=Jet Harris] left in April 1962; he was replaced by [a=Brian Locking], who in turn was replaced in late 1963 by [a=John Rostill]. 

When appearing with [a125101] please use [b][a1290833][/b]."
716700.0,157566.0,1144383,UK,Yachts,Yachts,1979,36.72,12,"['LP', 'Album', 'Stereo']",['Rock'],"['New Wave', 'Power Pop']","From Wikipedia: 
The group was formed by art students in Liverpool in April 1977 out of an earlier band, known variously as 'Albert Dock' or 'Albert and the Cod Warriors', who had supported the Sex Pistols on one of their infamous early gigs the previous year.

The band originally consisted of Bob Bellis (drums, vocals); John (J.J.) Campbell (vocals); Martin Dempsey (bass guitar, vocals) (later replaced by first Ray ""Chopper"" Cooper, then Mick Shiner and finally Glyn Havard); Henry Priestman (vocals, keyboards); and Martin Watson (guitar, vocals).

They played their first show (as ‘Yachts’) at Eric's nightclub in Liverpool, supporting Elvis Costello. This led to a recording contract with Stiff Records, where they released one single, the witty and self-referential ""Suffice To Say"", written by Priestman and Campbell and produced by Will Birch. The band then signed to Radar Records and released two albums, a self-titled debut (released as S.O.S. in the US) and Yachts Without Radar. Following Radar's dissolution,the band released one final single (""A Fool Like You"") on Demon before splitting up in 1981. They also released a novelty single, ""Do The Chud"", as the Chuddy Nuddies."
254408.0,131592.0,417984,US,Kansas (2),Monolith,1979,41.48,8,"['LP', 'Album']",['Rock'],"['Pop Rock', 'Prog Rock']","American progressive/hard rock band hailing from Topeka, Kansas, and formed in 1973.  As of 2023, the band is composed of Phil Ehart (drums), Richard Williams (guitar), Billy Greer (bass, vocals), Joe Deninzon (violin, guitar), Ronnie Platt (vocals, keyboards), and Tom Brislin (keyboards)."
161187.0,381136.0,969279,UK,After The Fire,Laser Love,1979,38.28,10,"['LP', 'Album']",['Rock'],['Pop Rock'],"Keyboard player Peter Banks originally formed the band in 1972 in London, England. Early releases were Progressive Rock, before they changed to a New Wave style as time went on."
138556.0,38724.0,1147052,US,Neil Young,Live Rust,1979,71.78,16,"['LP', 'Album']",['Rock'],"['Folk Rock', 'Hard Rock']","Neil Young is a Canadian-American singer-songwriter and a musician who plays guitar, keyboards and harmonica. He also runs [l=Vapor Records] and is active on environmental and political issues. Young is famous for his solo releases, his releases with [a268789] and for being a member of [a285408] (aka CSNY). Born November 12, 1945 in Toronto, Ontario, Canada, he currently holds dual citizenship for Canada and the United States and has been living in California since the sixties. He was inducted into the Rock And Roll Hall of Fame in 1995 (Performer category). Young had announced in 2019 that his application for United States citizenship had been held up because of his use of marijuana, but the issue was resolved and he did become a United States citizen."
10384.0,20226.0,403169,UK,The Jam,Setting Sons,1979,32.52,10,"['LP', 'Album', 'Stereo']",['Rock'],['Mod'],"Mod/Punk/Rock band formed in 1972 at Sheerwater Secondary School in Woking, England, from 1976 a trio by members Paul Weller (Lead Guitar, Vocals,) Rick Buckler (Drums & Percussion) and Bruce Foxton (Bass Guitar, Backing Vocals). Broke up after an announcement of Paul Weller in September 1982 at the end of 1982. Last gig ever at 11th December 1982 in Brighton, UK."
291650.0,98605.0,1536944,UK,The Tourists,Reality Effect,1979,39.43,11,"['LP', 'Album']",['Rock'],['New Wave'],"Initially founded in 1975 by Peet Coombes, Annie Lennox and David Stewart as 'The Catch' - releasing one single ""Borderline / Black Blood"" on Logo Records (GO 103). Renamed to The Tourists after Eddie Chin and Jim Toomey joined in 1977.
After moderate success The Tourists disbanded in 1980 and Stewart and Lennox started [a=Eurythmics].
"
94066.0,29433.0,894184,US,Van Halen,Van Halen II,1979,31.2,10,"['LP', 'Album']",['Rock'],"['Hard Rock', 'Classic Rock', 'Heavy Metal']","American hard rock band formed in Pasadena, California, in 1974 by Dutch-American brothers Eddie and Alex Van Halen. Initially formed as a trio called ""Genesis,"" then ""Mammoth,"" in 1972 (Eddie on guitar and lead vocals, Alex on drums, Mark Stone on bass), and renamed ""Van Halen"" by David Lee Roth (ex-Red Ball Jets), who joined the band in 1973 after Mammoth had rented a PA system from him. Michael Anthony (ex-Snake) replaced Stone on bass. First demo recordings were done in 1976 by Gene Simmons of Kiss. Signed to Warner Bros. in 1977 by Ted Templeman, and released its debut album in 1978. 

From 1974 until 1985, the band consisted of the Van Halens (guitar and drums, respectively); vocalist David Lee Roth; and bassist/vocalist Michael Anthony. In 1985, Roth left the band to embark on a solo career and was replaced by former Montrose lead vocalist Sammy Hagar. With Hagar, the group released four albums over the course of 11 years. Former Extreme frontman Gary Cherone replaced Hagar in 1996, before parting ways in 1999. Van Halen then went on hiatus until reuniting with Hagar in 2003 for a worldwide tour in 2004. Hagar again left Van Halen in 2005. In 2006, Roth returned, but Anthony was replaced on bass guitar by Eddie's son, Wolfgang Van Halen. In 2012, the band released its final studio album. It was also Van Halen's first album with Roth in 28 years and the only one to feature Wolfgang. The band's last concert tour was 2015.

In 2019, further reunion plans were discussed, but the band ended upon the death of Eddie Van Halen on October 6, 2020.

Inducted into the Rock & Roll Hall of Fame in 2007. "
2391626.0,0.0,3072994,UK,A.D.H.,Musical Anarchy,1979,41.0,8,['Album'],['Rock'],"['Krautrock', 'Experimental']",
291650.0,98609.0,893992,UK,The Tourists,The Tourists,1979,37.23,12,"['LP', 'Album', 'Stereo']",['Rock'],['New Wave'],"Initially founded in 1975 by Peet Coombes, Annie Lennox and David Stewart as 'The Catch' - releasing one single ""Borderline / Black Blood"" on Logo Records (GO 103). Renamed to The Tourists after Eddie Chin and Jim Toomey joined in 1977.
After moderate success The Tourists disbanded in 1980 and Stewart and Lennox started [a=Eurythmics].
"
