artist_id,master_id,main_release_id,release_country,artist,title,year,album_length,tracks,release_type,genres,styles,artist_profile
254862,763935,6101311,US,Jan & Dean,Surf City Original Artists,1980,0.0,8,"['LP', 'Album']",['Rock'],['Surf'],"American duo formed in 1959, disbanded in 1966 following Jan Berry’s injury, reunited in early 1970s."
1061350,303913,2579563,Canada,Point Blank (9),The Hard Way,1980,36.75,8,"['LP', 'Album']",['Rock'],[],"US American hard southern rock band from Irving, Texas."
1721076,754769,2197056,US,DB Cooper,Buy American,1980,36.03,10,"['LP', 'Album']",['Rock'],[],
1397061,42008,3370404,US,The Dudek Finnigan Krueger Band,DFK,1980,34.52,8,"['LP', 'Album']",['Rock'],[],
50263,35481,1346618,UK,Yes,Yesshows,1980,75.7,8,"['LP', 'Album']",['Rock'],"['Psychedelic Rock', 'Prog Rock']","Yes are an English rock band who achieved worldwide success with their progressive, art, and symphonic style of rock music. Regarded as one of the pioneers of the progressive genre, Yes are known for their lengthy songs, mystical lyrics, elaborate album art, and live stage sets. No fewer than 18 musicians have been a part of the band's line-up, with its current form comprising singer [a=Jon Davison], bassist [a=Billy Sherwood], guitarist [a=Steve Howe], keyboardist [a=Geoff Downes], and drummer [a=Jay Schellen]."
314459,304631,14234119,US,Tommy Tutone,Tommy Tutone,1980,38.4,11,"['LP', 'Album', 'Stereo']",['Rock'],['Power Pop'],"Tommy Tutone is a power pop band, best known for its 1981 hit ""867-5309/Jenny"", which peaked at No. 4 on the Billboard Hot 100. Although it is usually referred to as a San Francisco band, it was actually based in Willits, California, at the time that ""Jenny"" was released. The song became so popular that people in the United States to this day dial this telephone number and ask for Jenny as a prank. Regarding the famous number, ""We had people threatening to sue us. It was the Buffalo Chief of Police's daughter's number in New York,"" said frontman Tommy Heath.
A common misconception is that Tommy Tutone is the name of the lead singer; it is actually the name of the band. Tommy Heath is the lead singer. The name of the band developed from its original name, Tommy and the Tu-tones, to merely Tommy Tutone."
2389609,381947,2150755,UK,Johnny Van Zant Band,No More Dirty Deals,1980,0.0,10,['LP'],['Rock'],[],"The band was formed as the Austin Nichols Band in 1977 and became the Johnny Van Zant Band (due to copyright issues) when it was signed by Polydor Records. 
The band, featuring Johnny Van Zant, Erik Lundgren, Robbie Gay, Danny Clausman and Robbie Morris, recorded three albums for Polydor: [m=381947], [m=323173] and [m=867151].
The band later shortened his name in [a4594188] and recorded (with the same line-up) [m198952] for Geffen Records. [r5169949] is a live show recorded by the band just after the release of the Geffen record."
246650,18468,8056649,US,The Grateful Dead,Go To Heaven,1980,38.32,9,"['LP', 'Album']","['Rock', 'Blues', 'Folk, World, & Country']","['Blues Rock', 'Folk Rock']","American rock band (1965–1995) formed in the San Francisco Bay Area.
Initially formed in 1964 as [a1602134]."
430482,339154,1958944,US,Nervous Eaters,Nervous Eaters,1980,35.37,12,"['LP', 'Album']",['Rock'],"['Power Pop', 'Punk']","American punk rock'n'roll band from Boston, MA."
489132,363804,2960025,Canada,Iron City Houserockers,Have A Good Time (But Get Out Alive),1980,40.78,12,"['LP', 'Album']",['Rock'],['Pop Rock'],"American rock band from Pittsburgh, Pennsylvania, active from 1976 to 1984."
733442,359194,2033677,US,Jonny Destry & Destiny,"Girls, Rock 'N Roll & Cars",1980,31.33,10,"['LP', 'Album']",['Rock'],['Rock & Roll'],
311697,286319,2446561,US,The Shirts,Inner Sleeve,1980,37.13,11,"['LP', 'Album']",['Rock'],['Pop Rock'],"Formed: 1971 in New York, NY, United States 
Disbanded: 1984 
Members: 
Annie Golden (vocals)
Ronald Ardito (guitar, keyboards, vocals)
Arthur La Monica (guitar, keyboards, vocals)
Robert Racioppo (bass, vocals)
John Piccola (guitar, keyboards, vocals)
John Zeek Criscione  (drums, percussion, vocals)"
1263455,209072,1842586,US,4 Out Of 5 Doctors,4 Out Of 5 Doctors,1980,41.13,11,"['LP', 'Album', 'Stereo']",['Rock'],['Pop Rock'],"Power pop band from Washington D.C.
Active in the early 80's"
2397208,2392579,3054184,Canada,Graham Shaw And The Sincere Serenaders,Graham Shaw And The Sincere Serenaders,1980,35.13,9,"['LP', 'Album']",['Rock'],['Pop Rock'],"Canadian band from Winnipeg, Manitoba active in the late 1977 to 1982."
1264474,288137,2292334,Italy,The Cretones,Thin Red Line,1980,34.17,10,"['LP', 'Album']",['Rock'],"['Pop Rock', 'Classic Rock']","New wave group from Los Angeles, California, U.S."
2207348,543594,3134789,US,Critical Mass (12),It's What's Inside That Counts,1980,31.97,10,"['LP', 'Album']",['Rock'],['Punk'],
364529,405165,11921645,US,Paul Davis (3),Paul Davis,1980,37.08,9,"['LP', 'Album', 'Stereo']",['Rock'],"['Pop Rock', 'Soft Rock']","Pop - blue eyed soul - country singer - songwriter -  pianist - keyboardist
Born on April 21, 1948 in Meridian, Mississippi 
Died on April 22, 2008 in Meridian, Mississippi.
Has dueted with [a=Marie Osmond], [a=Tanya Tucker] and [a=Paul Overstreet]. His biggest hits are ""I Go Crazy"", ""Cool Night"" and ""'65 Love Affair"" in the late 70's and early '80s."
913550,847565,1073961,US,Blackjack (8),Worlds Apart,1980,37.53,10,"['LP', 'Album']",['Rock'],"['Soft Rock', 'Classic Rock']","Short lived American rock band (active 1979 - 1980) featuring singer [a274209] (performing under his birth name of Michael Bolotin), future [a153073] guitarist [a255624], future [a120634] bassist [a394295] and drummer [a270198] who would later work with [a270169]."
1163386,671042,2725782,US,Off Broadway USA,Quick Turns,1980,39.4,10,"['LP', 'Album']",['Rock'],['Power Pop'],"Off Broadway is an American rock band founded by Paul Darrow, Cliff Johnson, Paul McDermott, John Pazdan and Dan Santercola in 1977 in Oak Park, Illinois. After several line-up changes including the addition of songwriter/guitarist John Ivan and Robert Harding, the band's debut album ON was released by Atlantic Records in 1979. The album reached No. 101 on the Billboard 200 and spawned the single ""Stay in Time"", which reached No. 51 on the Billboard Hot 100 record charts. Off Broadway released a follow-up album, QUICK TURNS, on Atlantic Records in 1980 and continued touring for three years before breaking up in 1983. Along the way, they became colleagues with Cheap Trick.

The band is currently composed of original album performers John Ivan, Cliff Johnson, John Pazdan, Ken Harck, and Rob Harding. They are currently performing around Chicago in preparation of celebrating the 40th anniversary of their debut ""ON"".  "
1186624,734622,6097685,US,Rock Killough,Highway 31,1980,0.0,9,"['LP', 'Album', 'Stereo']",['Rock'],['Country Rock'],"Guitarist and songwriter from Alabama. US.
Born: March 17, 1942
Died: September 12, 2024"
8820583,0,17506915,US,The Burghers Of Calais,A Reason To Go,1980,0.0,8,['Album'],['Rock'],"['Soft Rock', 'Pop Rock']",
721852,271451,1884113,US,Sumner,Sumner,1980,34.93,9,"['LP', 'Album']","['Rock', 'Pop']",[],
